鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.42,住,,,1081215,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,124.76,2,2,1,有,有,6010000,55243,坡道平面,39.5,1300000,,RPOOMLRJKHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街151~180號,15.69,住,,,1081220,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840809,132.7,2,2,1,有,有,7000000,52751,坡道平面,0.0,0,,RPROMLRJKHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路31~60號,21.11,住,,,1080625,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,158.99,3,2,2,有,有,11300000,71741,坡道平面,26.57,1800000,,RPSOMLRJKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德二街31~60號,47.9,住,,,1081222,土地1建物1車位2,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040727,322.03999999999996,4,2,3,有,有,32880000,114019,坡道平面,65.24,3600000,,RPSSMLRJKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德二街31~60號,47.9,住,,,1081227,土地1建物1車位2,二十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040727,320.06,4,2,3,有,有,33980000,116717,坡道平面,63.2,4000000,,RPTSMLRJKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,45.7,住,,,1081210,土地1建物1車位3,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,346.5,0,0,0,無,有,31500000,90909,坡道平面,0.0,0,,RPPNMLKKKHPFFAH67CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路271~300號,5.39,住,,,1090106,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870402,89.74,2,1,1,有,有,5870000,65411,坡道平面,0.0,0,,RPQNMLKKKHPFFAH77CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路151~180號,15.76,商,,,1081109,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,136.5,3,1,2,有,有,10500000,81675,坡道平面,29.98,1800000,,RPOSMLRJKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街181~210號,14.47,住,,,1081219,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,128.12,2,2,1,有,有,9800000,85258,坡道平面,27.25,1200000,,RPOOMLKKKHPFFAH67CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街15巷1~30號,20.59,住,,,1081219,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030110,156.51,3,2,2,有,有,9650000,61657,坡道平面,29.26,0,,RPROMLKKKHPFFAH97CA
桃園區,房地(土地+建物),桃園市桃園區中山路751~780號,7.82,住,,,1081222,土地1建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881201,78.23,2,2,1,有,有,4750000,60718,,0.0,0,含增建或未登記建物。;,RPTOMLKKKHPFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街1~30號,30.38,住,,,1081123,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,182.81,4,2,3,有,有,13280000,72644,坡道平面,28.05,0,,RPUPMLRJKHPFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區大有路631~660號,9.4,住,,,1081228,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860901,80.09,2,2,1,有,有,5320000,66425,,0.0,0,,RPOQMLLKKHPFFAH97CA
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街1~30號,14.77,住,,,1081209,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880111,186.81,3,2,2,有,有,11820000,63273,坡道平面,0.0,0,,RPRQMLLKKHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路181~210號,8.69,住,,,1081223,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,97.22999999999999,2,2,1,有,有,6000000,61703,坡道平面,0.0,0,,RPPOMLNKKHPFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路241~270號,12.25,住,,,1081227,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870506,136.17000000000002,3,2,2,有,有,6700000,49203,坡道平面,33.01,0,,RPXOMLNKKHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強十一街31~60號,15.56,住,,,1081206,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050713,124.4,2,1,1,有,有,7240000,58199,坡道平面,30.17,0,,RPRQMLTKKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍鳳三街65巷1~30號,19.48,住,,,1081220,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880402,138.59,3,2,2,有,有,6600000,47622,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPSQMLTKKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街1~30號,34.57,商,,,1080908,土地1建物1車位2,二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040303,409.16999999999996,3,2,3,有,有,37000000,90427,坡道平面,84.84,0,,RPQPMLRKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路451~480號,23.9,住,,,1081215,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610,159.3,3,2,2,有,有,9550000,59950,坡道平面,0.0,0,,RPXNMLPKKHPFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,6.46,住,,,1081216,土地1建物1車位0,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,75.3,2,2,1,有,有,4250000,56441,,0.0,0,,RPTNMLLJLHPFFAH18CA
中壢區,房地(土地+建物),桃園市中壢區龍和三街1~30號,9.52,其他,,,1081230,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,90.59,3,2,2,有,有,3900000,43051,,0.0,0,,RPQRMLNKKHPFFBH58CA
中壢區,房地(土地+建物),桃園市中壢區環中東路二段312巷1~30號,5.81,其他,,,1090110,土地1建物1車位0,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880528,62.12,4,1,1,有,有,3020000,48616,,0.0,0,含增建或未登記建物。;,RPVOMLQJLHPFFBH09CA
楊梅區,房地(土地+建物),桃園市楊梅區中山北路一段390巷45弄31~60號,15.73,住,,,1090111,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,99.4,3,2,2,有,有,2350000,23642,,0.0,0,,RPVOMLKLKHPFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金德路1~30號,20.88,住,,,1090109,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,163.97,3,2,2,有,有,8000000,56506,坡道平面,41.86,1100000,,RPSOMLOKKHPFFDH78CA
八德區,房地(土地+建物)+車位,桃園市八德區中山路181~210號,50.68,住,,,1081214,土地1建物1車位2,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,265.21000000000004,4,2,2,有,有,12200000,52206,坡道平面,66.0,1800000,,RPQNMLOKKHPFFFH68CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德一路121~150號,23.23,住,,,1081224,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030811,132.82999999999998,2,2,1,有,有,6750000,50817,坡道平面,31.15,0,,RPUOMLLKKHPFFFH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,21.06,住,,,1081222,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,155.70999999999998,2,2,1,有,有,7680000,54080,坡道平面,42.36,1550000,,RPXNMLPKKHPFFGH96CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,17.13,住,,,1090105,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,134.57,2,2,1,有,有,7000000,59104,坡道平面,42.36,1550000,,RPOOMLPKKHPFFGH78CA
平鎮區,房地(土地+建物),桃園市平鎮區中庸路151~180號,11.17,商,,,1081219,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,84.95,2,2,2,有,有,3960000,46616,,0.0,0,兩間套房。,RPSOMLKLKHPFFGH78CA
平鎮區,房地(土地+建物),桃園市平鎮區榮興街1~30號,15.09,住,,,1081227,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840221,101.24,3,2,2,有,有,3450000,34077,,0.0,0,,RPOOMLKKKHPFFGH28CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路121~150號,16.99,住,,,1081218,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,127.31,2,2,1,有,有,8160000,64096,坡道平面,29.24,0,,RPOQMLLLKHPFFFH58CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區廣泰路211~240號,19.83,住,,,1081012,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070918,133.0,2,1,1,有,有,7410000,60857,坡道平面,32.6,1300000,,RPPNMLOLKHPFFGH78CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大連街91~120號,12.3,商,,,1081211,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,126.21000000000001,2,2,2,有,有,70000000,554631,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLPJLHPFFGH09CA
龜山區,房地(土地+建物),桃園市龜山區文化三路1~30號,13.04,商,,,1081227,土地1建物1車位0,十六層，十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870430,139.95,3,2,2,有,有,11000000,78599,,0.0,0,,RPQNMLOKKHPFFHH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區保定三街89巷1~30號,30.44,住,,,1081220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060111,205.58,3,2,2,有,有,15180000,73840,坡道平面,0.0,1600000,,RPTOMLKLKHPFFAH38DA
桃園區,房地(土地+建物)+車位,桃園市桃園區逸林街121~150號,29.9,住,,,1090101,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950826,188.87,4,2,2,有,有,11350000,61678,坡道平面,29.17,1500000,含增建或未登記建物。;,RPSPMLLLKHPFFAH48DA
八德區,房地(土地+建物)+車位,桃園市八德區中正路121~150號,20.2,商,,,1081110,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,168.19,3,2,2,有,有,7500000,46203,坡道平面,29.67,1100000,,RPRNMLRKKHPFFFH56DA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有十二街1~30號,29.49,住,,,1081214,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,203.18,3,2,2,有,有,13280000,74404,坡道平面,59.64,2600000,,RPPQMLQLKHPFFAH78DA
桃園區,房地(土地+建物)+車位,桃園市桃園區愛二街61~90號,16.22,住,,,1081228,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001128,124.36,2,2,1,有,有,6730000,60056,坡道平面,35.61,1400000,含增建或未登記建物。;,RPTQMLQLKHPFFAH56DA
中壢區,房地(土地+建物)+車位,桃園市中壢區富國街31~60號,28.95,商,,,1081220,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980925,242.74,5,2,2,有,有,15200000,62618,坡道平面,0.0,1200000,含增建或未登記建物。,RPWVMLLKKHPFFBH86DA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街61~90號,14.18,住,,,1081229,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940425,154.76,4,2,2,有,有,10900000,70432,坡道平面,0.0,1300000,含增建或未登記建物。;,RPRPMLLLKHPFFAH38DA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,21.26,住,,,1081229,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928,163.73000000000002,3,2,2,有,有,8600000,52525,坡道平面,27.06,0,,RPSOMLMKKHPFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大連街91~120號,12.38,商,,,1081211,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,127.37,2,2,2,有,有,70000000,549580,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLLKKHPFFGH58CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路121~150號,28.86,住,,,1081210,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627,201.97,3,2,2,有,有,16746000,91351,坡道平面,34.55,1452000,,RPTNMLRKKHPFFGH76CA
八德區,房地(土地+建物)+車位,桃園市八德區高城八街61~90號,18.07,商,,,1090105,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950329,169.62,4,2,2,有,有,7800000,45985,坡道平面,0.0,0,,RPUNMLNKKHPFFFH98CA
蘆竹區,房地(土地+建物),桃園市蘆竹區中山北街91~120號,20.41,住,,,1081119,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081031,95.29,2,1,1,有,有,6500000,68213,,0.0,0,,RPUNMLNKKHPFFEH88CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中山北街91~120號,20.41,住,,,1081119,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081031,125.69,2,1,1,有,有,8450000,70835,坡道平面,31.81,1800000,,RPXNMLNKKHPFFEH56CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金德路1~30號,23.3,住,,,1081208,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,174.51,2,2,2,有,有,8580000,56389,坡道平面,41.86,1100000,,RPTOMLOKKHPFFDH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區興安一街31~60號,24.64,住,,,1090203,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970429,191.4,2,1,1,有,有,7300000,38140,坡道平面,0.0,0,含增建或未登記建物。;,RPXOMLPLKHPFFBH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街229巷1~30號,25.06,住,,,1081021,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080710,180.26999999999998,3,2,2,有,無,13600000,86802,坡道平面,33.96,900000,,RPOPMLMJLHPFFAH97CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈德街151~180號,18.62,商,,,1081222,土地3建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,163.93,4,2,2,有,有,9880000,60270,坡道平面,0.0,0,,RPQNMLLJLHPFFAH87CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉二街31~60號,11.7,商,,,1081208,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,138.21,2,2,2,有,有,7580000,54844,坡道平面,0.0,0,,RPXQMLRLKHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,33.47,住,,,1080519,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,205.66,3,2,2,有,有,14380000,81636,坡道平面,71.16,3400000,,RPSRMLRLKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,33.41,住,,,1070303,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,168.04000000000002,3,2,2,有,有,11700000,75099,坡道平面,33.55,1600000,,RPWRMLRLKHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,18.75,住,,,1080521,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,110.84,2,1,1,有,有,8120000,85304,坡道平面,35.58,1700000,,RPXRMLRLKHPFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,18.75,住,,,1071215,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,110.84,2,1,1,有,有,7320000,74674,坡道平面,35.58,1700000,,RPOSMLRLKHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,18.75,住,,,1080829,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,110.84,2,1,1,有,有,7430000,76136,坡道平面,35.58,1700000,,RPPSMLRLKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,18.75,住,,,1061103,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,110.84,2,1,1,有,有,7180000,71486,坡道平面,35.58,1800000,,RPRSMLRLKHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區敬二街1~30號,14.94,住,,,1090115,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,156.19,4,2,2,有,有,8000000,51220,,0.0,0,,RPWOMLRKKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街181~210號,29.13,住,,,1090104,土地2建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980815,258.81,4,3,2,有,有,14500000,56026,坡道平面,0.0,0,,RPXQMLQLKHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,20.5,住,,,1081231,土地4建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,142.95999999999998,3,2,2,有,有,11180000,78485,坡道平面,22.81,1750000,,RPVQMLLLKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥三街1~30號,27.49,住,,,1081226,土地3建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941201,152.01999999999998,3,2,2,有,有,10850000,71372,坡道平面,29.73,0,,RPXOMLMKKHPFFAH78CA
